row_id,dataset,component_split,local_weighted_r2,local_samples,variable_bits,supported_atom_fraction,representation,predictor,seed,variant
CHEMBL214_Ki:2011,CHEMBL214_Ki,test,0.9688348988906181,43,297,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2027,CHEMBL214_Ki,calibration,0.9655881382905802,54,413,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2028,CHEMBL214_Ki,calibration,0.9533185393977024,9,67,0.8947368421052632,morgan,xgboost,42,trained
CHEMBL214_Ki:2038,CHEMBL214_Ki,calibration,0.937255262300021,13,84,0.9,morgan,xgboost,42,trained
CHEMBL214_Ki:2071,CHEMBL214_Ki,test,0.9613950695521565,44,308,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2076,CHEMBL214_Ki,test,0.9714529982410102,48,332,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2088,CHEMBL214_Ki,calibration,0.9806653354171726,43,310,0.9393939393939394,morgan,xgboost,42,trained
CHEMBL214_Ki:2092,CHEMBL214_Ki,calibration,0.9723318782891001,49,323,0.9411764705882353,morgan,xgboost,42,trained
CHEMBL214_Ki:2094,CHEMBL214_Ki,calibration,0.9423676310042802,33,236,0.9117647058823529,morgan,xgboost,42,trained
CHEMBL214_Ki:2108,CHEMBL214_Ki,test,0.9746761257878909,25,240,0.8928571428571429,morgan,xgboost,42,trained
CHEMBL214_Ki:2112,CHEMBL214_Ki,calibration,0.9635455817484649,28,238,0.896551724137931,morgan,xgboost,42,trained
CHEMBL214_Ki:2114,CHEMBL214_Ki,calibration,0.9556021273056623,19,190,0.8888888888888888,morgan,xgboost,42,trained
CHEMBL214_Ki:2119,CHEMBL214_Ki,test,0.9540134375292435,25,214,0.8928571428571429,morgan,xgboost,42,trained
CHEMBL214_Ki:2121,CHEMBL214_Ki,calibration,0.9487755972524855,27,227,0.896551724137931,morgan,xgboost,42,trained
CHEMBL214_Ki:2155,CHEMBL214_Ki,calibration,0.9636700906712793,17,149,0.88,morgan,xgboost,42,trained
CHEMBL214_Ki:2185,CHEMBL214_Ki,test,0.9699324781620126,38,295,0.9333333333333333,morgan,xgboost,42,trained
CHEMBL214_Ki:2187,CHEMBL214_Ki,calibration,0.9700966603532949,35,291,0.9310344827586207,morgan,xgboost,42,trained
CHEMBL214_Ki:2203,CHEMBL214_Ki,test,0.944890146769092,35,186,0.3103448275862069,morgan,xgboost,42,trained
CHEMBL214_Ki:2215,CHEMBL214_Ki,calibration,0.963842212192356,40,324,0.9032258064516129,morgan,xgboost,42,trained
CHEMBL214_Ki:2220,CHEMBL214_Ki,calibration,0.8984046361214731,30,254,0.7586206896551724,morgan,xgboost,42,trained
CHEMBL214_Ki:2234,CHEMBL214_Ki,test,0.9386826767533182,24,203,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2303,CHEMBL214_Ki,test,0.9753155232046586,37,249,0.9032258064516129,morgan,xgboost,42,trained
CHEMBL214_Ki:2304,CHEMBL214_Ki,calibration,0.947319134472683,33,240,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2305,CHEMBL214_Ki,calibration,0.9587420110424553,41,309,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2339,CHEMBL214_Ki,calibration,0.9551388678079398,44,338,0.9473684210526315,morgan,xgboost,42,trained
CHEMBL214_Ki:2369,CHEMBL214_Ki,test,0.9678554446405089,22,204,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2373,CHEMBL214_Ki,test,0.9457602338075319,25,206,0.6060606060606061,morgan,xgboost,42,trained
CHEMBL214_Ki:2431,CHEMBL214_Ki,test,0.9506552639392515,37,314,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2432,CHEMBL214_Ki,test,0.9516714951489557,45,341,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2438,CHEMBL214_Ki,test,0.9759865481421787,48,360,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2471,CHEMBL214_Ki,test,0.9583489854578255,36,248,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2474,CHEMBL214_Ki,test,0.947429068019696,43,343,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2486,CHEMBL214_Ki,test,0.93163238411965,25,218,0.8695652173913043,morgan,xgboost,42,trained
CHEMBL214_Ki:2488,CHEMBL214_Ki,test,0.9592988013465281,25,194,0.8695652173913043,morgan,xgboost,42,trained
CHEMBL214_Ki:2500,CHEMBL214_Ki,calibration,0.9717972957736749,61,441,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2503,CHEMBL214_Ki,calibration,0.9833984625193912,52,392,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2504,CHEMBL214_Ki,calibration,0.9664935125390937,60,415,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2565,CHEMBL214_Ki,test,0.9626400222950109,26,248,0.96875,morgan,xgboost,42,trained
CHEMBL214_Ki:2572,CHEMBL214_Ki,test,0.9579599938504738,27,273,0.967741935483871,morgan,xgboost,42,trained
CHEMBL214_Ki:2595,CHEMBL214_Ki,test,0.9558687868023693,34,266,0.9333333333333333,morgan,xgboost,42,trained
CHEMBL214_Ki:2596,CHEMBL214_Ki,test,0.9319513531581992,35,250,0.9333333333333333,morgan,xgboost,42,trained
CHEMBL214_Ki:2605,CHEMBL214_Ki,calibration,0.956962353682551,16,146,0.88,morgan,xgboost,42,trained
CHEMBL214_Ki:2610,CHEMBL214_Ki,test,0.9652568540525888,49,396,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2619,CHEMBL214_Ki,test,0.9794255250783689,45,345,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2639,CHEMBL214_Ki,test,0.9429634298711851,28,272,0.9705882352941176,morgan,xgboost,42,trained
CHEMBL214_Ki:2641,CHEMBL214_Ki,test,0.971272022871451,29,275,0.9705882352941176,morgan,xgboost,42,trained
CHEMBL214_Ki:2667,CHEMBL214_Ki,test,0.9740429360334659,25,207,0.8484848484848485,morgan,xgboost,42,trained
CHEMBL214_Ki:2672,CHEMBL214_Ki,test,0.9448298770316831,21,222,0.96875,morgan,xgboost,42,trained
CHEMBL214_Ki:2740,CHEMBL214_Ki,test,0.9641813819007607,41,333,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2754,CHEMBL214_Ki,calibration,0.9759047879415643,37,289,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2756,CHEMBL214_Ki,calibration,0.9740351296782284,38,303,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2770,CHEMBL214_Ki,calibration,0.9533052842514911,25,191,0.7666666666666667,morgan,xgboost,42,trained
CHEMBL214_Ki:2776,CHEMBL214_Ki,calibration,0.9626307614838813,19,169,0.7586206896551724,morgan,xgboost,42,trained
CHEMBL214_Ki:2794,CHEMBL214_Ki,calibration,0.9642970278926571,26,225,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2809,CHEMBL214_Ki,calibration,0.9494165118929102,34,295,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2816,CHEMBL214_Ki,calibration,0.9767411391002673,49,353,0.9375,morgan,xgboost,42,trained
CHEMBL214_Ki:2818,CHEMBL214_Ki,calibration,0.9641387536469093,41,310,0.9032258064516129,morgan,xgboost,42,trained
CHEMBL214_Ki:2828,CHEMBL214_Ki,test,0.9840182321877597,45,332,0.875,morgan,xgboost,42,trained
CHEMBL214_Ki:2829,CHEMBL214_Ki,test,0.9550895108850201,37,283,0.8709677419354839,morgan,xgboost,42,trained
CHEMBL214_Ki:2842,CHEMBL214_Ki,test,0.9792210535512518,20,232,0.972972972972973,morgan,xgboost,42,trained
CHEMBL214_Ki:2856,CHEMBL214_Ki,test,0.9668608603581723,21,228,0.9428571428571428,morgan,xgboost,42,trained
CHEMBL214_Ki:2900,CHEMBL214_Ki,calibration,0.9816411569522392,49,348,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2908,CHEMBL214_Ki,calibration,0.9826164664428507,53,379,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2960,CHEMBL214_Ki,test,0.0,1,0,0.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2963,CHEMBL214_Ki,test,0.9768903474137992,118,581,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:2978,CHEMBL214_Ki,calibration,0.9751001179609334,22,192,0.8,morgan,xgboost,42,trained
CHEMBL214_Ki:2979,CHEMBL214_Ki,calibration,0.9792544343311417,27,220,0.8064516129032258,morgan,xgboost,42,trained
CHEMBL214_Ki:2996,CHEMBL214_Ki,test,0.9598897612208943,18,148,0.6,morgan,xgboost,42,trained
CHEMBL214_Ki:3002,CHEMBL214_Ki,test,0.9616849828297984,28,247,0.6486486486486487,morgan,xgboost,42,trained
CHEMBL214_Ki:3025,CHEMBL214_Ki,test,0.9371568043010615,28,220,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:3028,CHEMBL214_Ki,test,0.9178540454024458,30,248,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:3036,CHEMBL214_Ki,calibration,0.9837824301549986,49,332,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:3041,CHEMBL214_Ki,calibration,0.9773780135201353,52,393,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:3069,CHEMBL214_Ki,calibration,0.9712375357290624,29,228,0.9473684210526315,morgan,xgboost,42,trained
CHEMBL214_Ki:3074,CHEMBL214_Ki,test,0.9619404219785184,29,249,0.9473684210526315,morgan,xgboost,42,trained
CHEMBL214_Ki:3077,CHEMBL214_Ki,calibration,0.9705122771771856,28,254,0.9736842105263158,morgan,xgboost,42,trained
CHEMBL214_Ki:3091,CHEMBL214_Ki,calibration,0.9675702996697011,36,287,0.975,morgan,xgboost,42,trained
CHEMBL214_Ki:3126,CHEMBL214_Ki,calibration,0.9471591095975926,33,215,0.9117647058823529,morgan,xgboost,42,trained
CHEMBL214_Ki:3136,CHEMBL214_Ki,calibration,0.956227024948565,30,162,0.8611111111111112,morgan,xgboost,42,trained
CHEMBL214_Ki:3151,CHEMBL214_Ki,test,0.9222052540852373,17,129,0.9444444444444444,morgan,xgboost,42,trained
CHEMBL214_Ki:3154,CHEMBL214_Ki,test,0.947230274139615,13,103,0.9411764705882353,morgan,xgboost,42,trained
CHEMBL214_Ki:3173,CHEMBL214_Ki,calibration,0.9671002690829709,35,275,0.925,morgan,xgboost,42,trained
CHEMBL214_Ki:3193,CHEMBL214_Ki,test,0.9619353316730019,26,208,0.9210526315789473,morgan,xgboost,42,trained
CHEMBL214_Ki:3221,CHEMBL214_Ki,test,0.9004900925728924,29,239,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:3222,CHEMBL214_Ki,test,0.9168417607987632,28,207,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:3234,CHEMBL214_Ki,calibration,0.9396050338413668,23,164,1.0,morgan,xgboost,42,trained
CHEMBL214_Ki:3313,CHEMBL214_Ki,calibration,0.9640166293368518,36,257,0.7,morgan,xgboost,42,trained
CHEMBL214_Ki:6,CHEMBL214_Ki,calibration,0.9644976041721414,32,224,0.72,morgan,xgboost,42,label_permuted
CHEMBL214_Ki:30,CHEMBL214_Ki,test,0.0,23,155,0.7142857142857143,morgan,xgboost,42,label_permuted
