scenario,rationale,explainer,dataset,component_id,representation,predictor,trained_nap,trained_ap,trained_prevalence,permuted_nap,permuted_ap,permuted_prevalence,delta_nap_rescore,delta_nap_reference,rescore_minus_reference_delta_nap
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,12,unimol,xgboost,-0.304419144607001,0.39329342111302273,0.5348837209302325,-0.3298970943426189,0.38144321193366554,0.5348837209302325,0.0254779497356179,0.02547794973561801,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,18,molformer,mlp,-0.1723129343133073,0.2395807993643412,0.35135135135135137,0.359564731450388,0.5845825285083598,0.35135135135135137,-0.5318776657636952,-0.5405439726931867,0.00866630692949144
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,18,molformer,xgboost,-0.17906148800405777,0.2352033591325031,0.35135135135135137,0.030734346256007492,0.37128714351741027,0.35135135135135137,-0.20979583426006526,-0.21461599876539464,0.004820164505329377
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,18,morgan,mlp,0.38126504220562113,0.5986584057549975,0.35135135135135137,0.1362394453847825,0.43972288349283195,0.35135135135135137,0.24502559682083863,0.2469861606235076,-0.0019605638026689576
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,18,morgan,xgboost,-0.11965354655258942,0.27373824007399605,0.35135135135135137,0.22690818847453986,0.49853504117267455,0.35135135135135137,-0.3465617350271293,-0.3483654687665063,0.0018037337393770336
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,18,unimol,mlp,-0.11300808097603067,0.278048812339872,0.35135135135135137,0.3886235791830243,0.6034315108214212,0.35135135135135137,-0.501631660159055,-0.506508511529595,0.0048768513705399474
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,18,unimol,xgboost,-0.17338470008506088,0.2388855999448254,0.35135135135135137,0.25592655151466603,0.5173577631446483,0.35135135135135137,-0.42931125159972694,-0.4297651368575337,0.00045388525780676314
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,19,molformer,mlp,-0.019373769098088387,0.08517738670684376,0.10256410256410257,-0.010878122988661434,0.09280168449735511,0.10256410256410257,-0.008495646109426953,-0.008495646109427001,4.85722573273506e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,19,molformer,xgboost,-0.018264203023936058,0.08617315113236507,0.10256410256410257,0.08398680684394967,0.17793687793687793,0.10256410256410257,-0.10225100986788573,-0.10225100986788564,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,19,morgan,mlp,0.20974451144094,0.29079635642135643,0.10256410256410257,0.05798695993548935,0.15460368199338786,0.10256410256410257,0.15175755150545064,0.15175755150545062,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,19,morgan,xgboost,0.2242552020808323,0.30381877109818284,0.10256410256410257,0.15986142902136932,0.24602948758328017,0.10256410256410257,0.06439377305946298,0.06439377305946295,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,19,unimol,mlp,-0.02693388591371018,0.07839266648769598,0.10256410256410257,0.019219919619270037,0.11981274837626799,0.10256410256410257,-0.04615380553298022,-0.04615380553298014,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,19,unimol,xgboost,-0.013774291490780993,0.09020255891852987,0.10256410256410257,0.28121377391081825,0.3549354381250933,0.10256410256410257,-0.2949880654015993,-0.29498806540159916,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,22,molformer,mlp,0.0,0.30303030303030304,0.30303030303030304,0.0,0.30303030303030304,0.30303030303030304,0.0,0.0,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,22,molformer,xgboost,0.0,0.30303030303030304,0.30303030303030304,0.0,0.30303030303030304,0.30303030303030304,0.0,0.0,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,22,morgan,mlp,0.0,0.30303030303030304,0.30303030303030304,0.0,0.30303030303030304,0.30303030303030304,0.0,0.0,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,22,morgan,xgboost,0.0,0.30303030303030304,0.30303030303030304,0.0,0.30303030303030304,0.30303030303030304,0.0,0.0,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,22,unimol,mlp,0.0,0.30303030303030304,0.30303030303030304,0.0,0.30303030303030304,0.30303030303030304,0.0,0.0,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,22,unimol,xgboost,0.0,0.30303030303030304,0.30303030303030304,0.0,0.30303030303030304,0.30303030303030304,0.0,0.0,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,26,molformer,mlp,-0.015748902650547427,0.47761485006543275,0.4857142857142857,0.2194575505487626,0.5985781688536492,0.4857142857142857,-0.23520645319931002,-0.2352064531993099,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,26,molformer,xgboost,0.3164753245648686,0.6484730240619324,0.4857142857142857,0.3708440545784654,0.6764340852117822,0.4857142857142857,-0.05436873001359682,-0.05436873001359682,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,26,morgan,mlp,0.1805177140010751,0.5785519672005529,0.4857142857142857,0.4406313898966072,0.7123247148039694,0.4857142857142857,-0.26011367589553214,-0.260113675895532,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,26,morgan,xgboost,0.42402386326379854,0.7037837011070964,0.4857142857142857,0.07685117941105012,0.5252377494113972,0.4857142857142857,0.3471726838527484,0.34717268385274846,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,26,unimol,mlp,-0.06640691670529882,0.45156215712298914,0.4857142857142857,0.14069485406142565,0.5580716392315903,0.4857142857142857,-0.20710177076672448,-0.20710177076672437,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,26,unimol,xgboost,-0.09229753916466232,0.4382469798581736,0.4857142857142857,0.15977467073293874,0.5678841163769399,0.4857142857142857,-0.25207220989760104,-0.25207220989760104,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,27,molformer,mlp,0.40421845137428464,0.5078326337439742,0.17391304347826086,0.24312307502294664,0.3747538445841733,0.17391304347826086,0.161095376351338,0.1704277350258019,-0.009332358674463914
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,27,molformer,xgboost,0.20038557742251095,0.3394489552620743,0.17391304347826086,-0.03940481849240254,0.1413612368975805,0.17391304347826086,0.2397903959149135,0.2425196161446437,-0.0027292202297302115
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,27,morgan,mlp,0.46920331130857446,0.5615157789070833,0.17391304347826086,0.5998532939941609,0.6694440254734372,0.17391304347826086,-0.13064998268558642,-0.1251730643797207,-0.005476918305865719
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,27,morgan,xgboost,0.7017356868383429,0.7536077413012398,0.17391304347826086,-0.023191504594503375,0.15475484403062764,0.17391304347826086,0.7249271914328462,0.7205238218978978,0.004403369534948465
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,27,unimol,mlp,-0.029877362973025078,0.14923174363097927,0.17391304347826086,0.23777698336521866,0.37033750799735454,0.17391304347826086,-0.26765434633824375,-0.2669279239887029,-0.0007264223495408451
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,27,unimol,xgboost,0.29290082202166534,0.41587459210485395,0.17391304347826086,-0.03116812407788826,0.14816546271826622,0.17391304347826086,0.3240689460995536,0.31550966911922385,0.008559276980329766
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,28,molformer,mlp,0.5007516195332623,0.6463657305027275,0.2916666666666667,0.4713363086350329,0.6255298852831482,0.2916666666666667,0.029415310898229408,0.0068984253561338305,0.022516885542095577
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,28,molformer,xgboost,0.3865333784818068,0.5654611430912798,0.2916666666666667,0.3899759171321913,0.5678996079686355,0.2916666666666667,-0.003442538650384519,-0.008700058793107812,0.005257520142723293
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,28,morgan,mlp,-0.0032165838229358903,0.28938825312542044,0.2916666666666667,0.3640920017963456,0.5495651679390782,0.2916666666666667,-0.3673085856192815,-0.36842339386245837,0.0011148082431768902
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,28,morgan,xgboost,0.5157241933891074,0.6569713036506177,0.2916666666666667,0.11519138017541945,0.3732605609575888,0.2916666666666667,0.4005328132136879,0.40139469642851233,-0.0008618832148244437
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,28,unimol,mlp,0.20580245328603705,0.4374434044109429,0.2916666666666667,0.41172825673717367,0.5833075151888313,0.2916666666666667,-0.20592580345113662,-0.21305846509759266,0.00713266164645604
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,28,unimol,xgboost,0.1638457530298806,0.4077240750628321,0.2916666666666667,0.3598441506933358,0.5465562734077795,0.2916666666666667,-0.1959983976634552,-0.19827310493163547,0.0022747072681802705
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,32,molformer,mlp,0.0002885854836451318,0.40368091063936723,0.40350877192982454,-0.08110108840921168,0.35513268410678595,0.40350877192982454,0.08138967389285681,0.07746192132416119,0.003927752568695625
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,32,molformer,xgboost,0.3340923598189635,0.602791933927101,0.40350877192982454,-0.05050660452968953,0.3733820253682554,0.40350877192982454,0.38459896434865304,0.3851112135933063,-0.0005122492446532623
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,32,morgan,mlp,0.28136939205890915,0.5713431461404019,0.40350877192982454,0.21186973523546135,0.5298872104913278,0.40350877192982454,0.0694996568234478,0.06236825286875883,0.007131403954688975
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,32,morgan,xgboost,0.3714778664026126,0.6250920606612075,0.40350877192982454,0.15476277968911198,0.4958234124461369,0.40350877192982454,0.21671508671350062,0.212413655915828,0.004301430797672617
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,32,unimol,mlp,0.09407145486628288,0.45962156956936173,0.40350877192982454,0.08405235471470597,0.45364526421578955,0.40350877192982454,0.010019100151576907,0.008842028486081288,0.0011770716654956187
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,32,unimol,xgboost,-0.10769319278185667,0.3392707271125767,0.40350877192982454,-0.00887778616020043,0.3982132503605822,0.40350877192982454,-0.09881540662165623,-0.09981942656707032,0.0010040199454140891
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,35,molformer,mlp,0.3091956639128064,0.6639330256873112,0.5135135135135135,0.36402770982234706,0.6906080750487092,0.5135135135135135,-0.05483204590954066,-0.054832045909540716,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,35,molformer,xgboost,0.32080598113758835,0.6695812881209889,0.5135135135135135,0.20529469473729733,0.6133866082505771,0.5135135135135135,0.11551128640029101,0.11551128640029101,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,35,morgan,mlp,0.2926267392183701,0.6558724677278557,0.5135135135135135,0.12696759579050151,0.575281533087271,0.5135135135135135,0.1656591434278686,0.16565914342786855,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,35,morgan,xgboost,0.3474436344289072,0.6825401464789277,0.5135135135135135,0.18465094718306116,0.6033437040350027,0.5135135135135135,0.16279268724584603,0.16279268724584603,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,35,unimol,mlp,0.3841960019877611,0.7004196766426946,0.5135135135135135,0.25735714368389756,0.6387142861164907,0.5135135135135135,0.12683885830386354,0.12683885830386354,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,35,unimol,xgboost,0.4513802606111268,0.7331039105675753,0.5135135135135135,0.3823459628558747,0.6995196576055607,0.5135135135135135,0.0690342977552521,0.0690342977552521,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,40,molformer,mlp,0.09384963979615933,0.1974096809623125,0.11428571428571428,-0.029930486776030732,0.08777585456980135,0.11428571428571428,0.12378012657219006,0.12378012657218998,8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,40,molformer,xgboost,0.08222056646407978,0.18710964458247067,0.11428571428571428,0.18447052752118032,0.277673895804474,0.11428571428571428,-0.10224996105710053,-0.10224996105710059,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,40,morgan,mlp,-0.04014296840157999,0.07873051370145771,0.11428571428571428,0.4324223416965352,0.4972883597883598,0.11428571428571428,-0.4725653100981152,-0.4725653100981152,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,40,morgan,xgboost,0.5433357930986015,0.5955259881730469,0.11428571428571428,0.10674346378607924,0.20882992506767017,0.11428571428571428,0.43659232931252223,0.43659232931252223,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,40,unimol,mlp,0.4982498131217296,0.5555926916221033,0.11428571428571428,-0.011432540458363394,0.10415974987973527,0.11428571428571428,0.509682353580093,0.509682353580093,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,40,unimol,xgboost,0.1921967982027405,0.2845171641224273,0.11428571428571428,0.43794802867383514,0.5021825396825397,0.11428571428571428,-0.24575123047109465,-0.24575123047109468,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,43,molformer,mlp,-0.0701773994683794,0.1846267432621871,0.23809523809523805,0.09962830361408948,0.31400251703930626,0.23809523809523805,-0.1698057030824689,-0.1698057030824689,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,43,molformer,xgboost,0.09382176968479344,0.309578491188414,0.23809523809523805,0.35281732282264405,0.5069084364363002,0.23809523809523805,-0.2589955531378506,-0.2589955531378506,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,43,morgan,mlp,0.3118234857401271,0.4756750367543825,0.23809523809523805,0.5267962056862986,0.6394637757609895,0.23809523809523805,-0.2149727199461715,-0.21497271994617156,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,43,morgan,xgboost,0.005407834025785707,0.2422154925910748,0.23809523809523805,0.1642764267597018,0.3632582299121538,0.23809523809523805,-0.1588685927339161,-0.15886859273391604,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,43,unimol,mlp,0.11368383304219133,0.3247114918416696,0.23809523809523805,0.349695431850695,0.5045298528386247,0.23809523809523805,-0.2360115988085037,-0.23601159880850375,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,43,unimol,xgboost,0.4070488314849389,0.5482276811313821,0.23809523809523805,0.31981694287806417,0.48176528981185845,0.23809523809523805,0.08723188860687475,0.08723188860687464,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,51,molformer,mlp,0.15627333744296554,0.5781366687214827,0.5,0.04130601530187087,0.5206530076509354,0.5,0.11496732214109467,0.11496732214109465,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,51,molformer,xgboost,0.48619181871576145,0.7430959093578807,0.5,0.027939890642166954,0.5139699453210834,0.5,0.4582519280735945,0.4582519280735945,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,51,morgan,mlp,0.3470322762062341,0.6735161381031171,0.5,0.1639731694830565,0.5819865847415283,0.5,0.1830591067231776,0.1830591067231776,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,51,morgan,xgboost,0.13804302987317008,0.569021514936585,0.5,0.0628606192065776,0.5314303096032887,0.5,0.07518241066659248,0.07518241066659247,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,51,unimol,mlp,0.3605665001906832,0.6802832500953416,0.5,0.047055786808968714,0.5235278934044844,0.5,0.3135107133817145,0.31351071338171455,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,51,unimol,xgboost,-0.06721048380816404,0.46639475809591796,0.5,0.1688361410910341,0.584418070545517,0.5,-0.23604662489919814,-0.23604662489919812,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,66,molformer,mlp,-0.05752753615656444,0.5467739130757581,0.5714285714285714,-0.1545780752946458,0.5051808248737232,0.5714285714285714,0.09705053913808134,0.09705053913808143,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,66,molformer,xgboost,-0.053128313610783684,0.548659294166807,0.5714285714285714,0.26911323298456213,0.686762814136241,0.5714285714285714,-0.3222415465953458,-0.3222415465953458,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,66,morgan,mlp,-0.19323598322559307,0.48861315004617434,0.5714285714285714,-0.25289941963879525,0.46304310586908776,0.5714285714285714,0.05966343641320218,0.05966343641320224,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,66,morgan,xgboost,-0.41900127825378525,0.391856595034092,0.5714285714285714,0.35838768950848027,0.7250232955036343,0.5714285714285714,-0.7773889677622655,-0.7773889677622655,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,66,unimol,mlp,-0.23973851570864402,0.46868349326772396,0.5714285714285714,-0.2737906165132658,0.45408973578002887,0.5714285714285714,0.03405210080462179,0.03405210080462187,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,66,unimol,xgboost,0.31064753818377006,0.7045632306501872,0.5714285714285714,-0.2676733789171812,0.45671140903549373,0.5714285714285714,0.5783209171009512,0.5783209171009511,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,68,molformer,mlp,-0.016167321835960546,0.5852378278220569,0.5918367346938775,-0.054465132446365166,0.5696060683892387,0.5918367346938775,0.03829781061040462,0.03829781061040459,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,68,molformer,xgboost,-0.1412368894766342,0.5341890247034146,0.5918367346938775,0.19770408884766813,0.6725322811623135,0.5918367346938775,-0.33894097832430237,-0.33894097832430226,-1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,68,morgan,mlp,-0.0059882779061978504,0.5893925396301233,0.5918367346938775,0.1649034283238011,0.6591442564586943,0.5918367346938775,-0.17089170622999894,-0.1708917062299989,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,68,morgan,xgboost,0.36896957934757185,0.7424365629990088,0.5918367346938775,-0.06682304085398252,0.5645620241412316,0.5918367346938775,0.4357926202015544,0.4357926202015544,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,68,unimol,mlp,-0.037934625418701975,0.5763532141148154,0.5918367346938775,0.1268180253977045,0.6435991940398794,0.5918367346938775,-0.1647526508164065,-0.16475265081640644,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,68,unimol,xgboost,-0.09836876577294211,0.5516862180518604,0.5918367346938775,-0.07705155002706009,0.5603871224379346,0.5918367346938775,-0.021317215745882023,-0.02131721574588208,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,74,molformer,mlp,-0.17970913754738974,0.2306244755125719,0.34782608695652173,0.019581108326678993,0.3605963749956602,0.34782608695652173,-0.19929024587406874,-0.1992902458740687,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,74,molformer,xgboost,-0.12270740400861484,0.2677995191248164,0.34782608695652173,0.09532709959621843,0.4099959345192729,0.34782608695652173,-0.21803450360483329,-0.21803450360483329,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,74,morgan,mlp,-0.01063982108539663,0.3408870732051761,0.34782608695652173,0.3656051141523921,0.5862642048819948,0.34782608695652173,-0.37624493523778874,-0.3762449352377887,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,74,morgan,xgboost,0.07176590075213356,0.3946299352731306,0.34782608695652173,0.3792892411573752,0.5951886355374186,0.34782608695652173,-0.30752334040524165,-0.30752334040524165,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,74,unimol,mlp,-0.19092378213410474,0.2233105768690621,0.34782608695652173,-0.08886700021089132,0.28986934768854916,0.34782608695652173,-0.10205678192321342,-0.10205678192321337,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,74,unimol,xgboost,-0.14328118490592234,0.25438183593092023,0.34782608695652173,0.042850602774354214,0.3757721322441441,0.34782608695652173,-0.18613178768027655,-0.18613178768027652,-2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,82,molformer,mlp,0.08398230636896875,0.2908250113824274,0.22580645161290322,-0.05605488639409418,0.18240912021102385,0.22580645161290322,0.14003719276306292,0.14003719276306287,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,82,molformer,xgboost,0.08457450435919557,0.2912834872458288,0.22580645161290322,-0.013021597363560978,0.2157252149443399,0.22580645161290322,0.09759610172275655,0.09759610172275651,4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,82,morgan,mlp,-0.034985550808266236,0.1987208638903745,0.22580645161290322,0.026593270755952376,0.24639479026267277,0.22580645161290322,-0.06157882156421861,-0.06157882156421857,-4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,82,morgan,xgboost,0.039677579055989384,0.25652457733366923,0.22580645161290322,0.2037561464151992,0.3835531456117671,0.22580645161290322,-0.16407856735920984,-0.16407856735920975,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,82,unimol,mlp,0.09652776285539583,0.3005376228557903,0.22580645161290322,0.41501869376150974,0.5471112467831043,0.22580645161290322,-0.3184909309061139,-0.31849093090611397,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,82,unimol,xgboost,0.13852586079870902,0.3330522793280328,0.22580645161290322,0.0986309367617935,0.3021658865252595,0.22580645161290322,0.03989492403691551,0.03989492403691555,-4.163336342344337e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,83,molformer,mlp,-0.07866758602631779,0.42471062078596383,0.4666666666666666,0.4037739062906474,0.6820127500216787,0.4666666666666666,-0.4824414923169652,-0.4824414923169653,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,83,molformer,xgboost,-0.019093189130263977,0.4564836324638592,0.4666666666666666,0.18336353306378542,0.5644605509673523,0.4666666666666666,-0.2024567221940494,-0.2024567221940493,-8.326672684688674e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,83,morgan,mlp,0.09664060441588677,0.5182083223551396,0.4666666666666666,0.3249136624579895,0.6399539533109277,0.4666666666666666,-0.22827305804210274,-0.22827305804210274,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,83,morgan,xgboost,0.12973401240517665,0.5358581399494275,0.4666666666666666,0.0984143531555473,0.5191543216829585,0.4666666666666666,0.03131965924962936,0.03131965924962933,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,83,unimol,mlp,0.23378539456990202,0.5913522104372811,0.4666666666666666,0.02370307424493817,0.479308306263967,0.4666666666666666,0.21008232032496385,0.21008232032496382,2.7755575615628914e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,83,unimol,xgboost,0.11640808606702487,0.5287509792357467,0.4666666666666666,0.24709557158024997,0.5984509715094667,0.4666666666666666,-0.13068748551322512,-0.13068748551322512,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,84,molformer,mlp,0.3354218301843872,0.4510006423262329,0.17391304347826086,-0.042955799751661417,0.13842781759645362,0.17391304347826086,0.3783776299360486,0.3783776299360485,1.1102230246251565e-16
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,84,molformer,xgboost,0.5117936409607238,0.5966990947066848,0.17391304347826086,0.007977864096713463,0.18050345294945894,0.17391304347826086,0.5038157768640104,0.5038157768640104,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,84,morgan,mlp,0.09550509114387251,0.2528085535536338,0.17391304347826086,0.006847106730385928,0.1795693490381449,0.17391304347826086,0.08865798441348659,0.08865798441348657,1.3877787807814457e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,84,morgan,xgboost,-0.020222848242721875,0.15720721232122975,0.17391304347826086,0.14715966621029367,0.29547972426067737,0.17391304347826086,-0.16738251445301555,-0.1673825144530155,-5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,84,unimol,mlp,0.26441283194254334,0.3923410350829706,0.17391304347826086,0.14673050664755263,0.29512520114363044,0.17391304347826086,0.1176823252949907,0.1176823252949907,0.0
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,84,unimol,xgboost,0.3447870107339906,0.4587370958237314,0.17391304347826086,-0.03162401176285765,0.1477888598480741,0.17391304347826086,0.37641102249684827,0.3764110224968482,5.551115123125783e-17
fixed_selected_support_0_60,boundary_extended,crem_lime_abs,CHEMBL287_Ki,85,molformer,mlp,0.16144998235317018,0.44570422562328194,0.3389830508474576,0.34263601562284024,0.5654712645642503,0.3389830508474576,-0.18118603326967006,-0.18118603326967012,5.551115123125783e-17
