draw,unadjusted_boundary_extended,null_adjusted_boundary_extended,null_adjusted_strict_unmatched,null_adjusted_boundary_prevalence_le_0_8
1578,-0.006787495652336901,-0.013179971210379504,-0.010069302000248706,-0.009756007994335392
1579,-0.0014174414984533502,-0.013514995712696404,-0.0067659949026635195,-0.012965308701294864
1580,-0.0008011664261663,-0.011007346441897173,-0.0104395332511904,-0.005608851652051295
1581,-0.01521193067481055,-0.004078640204082093,-0.009057536115046741,-0.011291873101282882
1582,-0.0073758978769548,-0.006737213403880032,-0.005581151405783746,-0.0096354806320136
1583,-0.00821170518015765,-0.00815608080478621,-0.0104395332511904,-0.0119111667763825
1584,-0.0032354382798257496,-0.006456776031094444,-0.010436913985103475,-0.016315400439441734
1585,-0.0048478050916404,-0.00508158871564221,-0.01269740191463143,-0.004394477864109358
1586,-0.0038370952476869,-0.007293491472113837,-0.011595564158905256,-0.009153320950470147
1587,-0.00821170518015765,-0.002561697571680864,-0.01221439877599464,-0.013012878036959198
1588,-0.009463157732561251,-0.01631961613144088,-0.010910466454710938,-0.004448362377049764
1589,-0.006524270088978,-0.008647990475847134,-0.005851590909090917,-0.006100354463143481
1590,-0.0029757164694958,-0.013487923136229126,-0.013014722728622325,-0.009321871914828972
1591,-0.0008011664261663,-0.010364110367297452,-0.012343247270227573,-0.011843101651469703
1592,-0.0056720741972019,-0.006737213403880032,-0.011088413341312154,-0.007417203387598048
1593,-0.0071900252423621,-0.002751769547325096,-0.004488684875406199,-0.005737737505548693
1594,-0.0063981994100258,-0.014931849177608203,-0.01137418887564866,-0.013667913051466505
1595,-0.0064850543181698,-0.005521788847004033,-0.01828192714356011,-0.0049732627618637865
1596,-0.0077637845093280495,-0.00909795772632111,-0.015075593034416579,-0.008727240154750876
1597,-0.0055186667042923495,-0.006130302677268826,-0.00565858935641133,-0.009936372446450445
1598,-0.0109279550600196,-0.007141015223366411,-0.014383453806590861,-0.005054244799056945
1599,-0.0066980247222447,-0.00996719591585488,-0.019433941649419077,-0.006815920802463377
1600,-0.0030149356196793,-0.010524946348776196,-0.007327380131896988,-0.008204144663977151
1601,-0.01035679319622145,-0.0019210612555721207,-0.009930700249427788,-0.0096354806320136
1602,-0.0120491887214185,-0.006456776031094444,-0.016782555995400586,-0.011265452237294792
1603,-0.0017390584179799,-0.005823957626702403,-0.013839477021888454,-0.0065703783654935
1604,-0.000631313131313,-0.010455026455026467,-0.009069149831649831,-0.0052772814111144845
1605,-0.0055186667042923495,-0.010882896049395352,-0.013397062289562278,-0.005192865675646845
1606,-0.0017436267436267,-0.01184316502462629,-0.014524234892659423,-0.010602787788341197
1607,-0.0008011664261663,-0.011031964823071169,-0.010250038422996885,-0.012073938170424563
1608,-0.0063981994100258,-0.00550860191990462,-0.013329762659326776,-0.004474836733068624
1609,-0.00779217923518785,-0.005507008099566561,-0.01360745677041033,-0.009700972565726381
1610,-0.0055186667042923495,-0.008368710271111142,-0.006276989637998574,-0.006950313060318828
1611,-0.0090193925050674,-0.009084282310016588,-0.014153056692664943,-0.007185567973036014
1612,-0.0120086721345154,-0.006222518379410305,-0.011595564158905256,-0.005420872430119603
1613,-0.0112708163799116,-0.01176703820333212,-0.011484840118499057,-0.005719750036645738
1614,-0.0051127330445941,-0.0049260284680743595,-0.012548408384820853,-0.009756007994335392
1615,-0.0092917117612339,-0.015256442032110573,-0.012548408384820853,-0.005412722927152369
1616,-0.00936279391016125,-0.008808364080796188,-0.012006639207553859,-0.00550860191990462
1617,-0.0016907925961081,-0.006456776031094444,-0.014153056692664943,-0.01051828703703703
1618,-0.00563201480753505,-0.011777460701494994,-0.0087828524911377,-0.011370292019381528
1619,-0.0056698492011727,-0.011081028982697676,-0.010910466454710938,-0.008951126051071862
1620,-0.008162769335693949,-0.005555240088970043,-0.01620226036082834,-0.008951126051071862
1621,-0.00208412566577995,-0.009952815385615519,-0.017012433527598878,-0.003187727189683791
1622,-0.0060353248018778,-0.0064235900250561445,-0.011003122184373656,-0.006281023526005711
1623,-0.0157780991539963,-0.004127250696145085,-0.008179903738093242,-0.008008544788351862
1624,-0.0024197882971245,-0.0064043209876543175,-0.008895032051282115,-0.009977102598735282
1625,-0.01195771169036945,-0.012156905088634401,-0.01756442368341159,-0.012177590587006987
1626,-0.0052287048131923,-0.005710235690235661,-0.011191753798622563,-0.010082115483140523
1627,-0.0054380384749405,-0.005339581714581716,-0.009214971080545063,-0.014532033280110213
1628,-0.01055478668723205,-0.00909795772632111,-0.013732202252743478,-0.007993723653108858
1629,-0.006579808803158499,-0.005546400392830941,-0.012065357382887436,-0.008813962350952144
1630,-0.010659316884098949,-0.005633118891895689,-0.009581940804101623,-0.00793263169663315
1631,-0.0066980247222447,-0.009153320950470147,-0.017565874074002112,-0.015318168045661284
1632,-0.0112163862521193,-0.00856498477430049,-0.01045512679226189,-0.005997809725735256
1633,-0.01112927321579955,-0.007701729809426499,-0.008758783384080121,-0.014017186431469077
1634,-0.0106453752340189,-0.0025474759246913448,-0.014153056692664943,-0.010311260603637032
1635,-0.004147589109082,-0.015213978376798887,-0.009390498792033481,-0.00996719591585488
1636,-0.0029254256111660003,-0.007023525276817648,-0.010545355014368596,-0.009651760101360762
1637,-0.0017407740634752,-0.006352813801172516,-0.010701873295239517,-0.008157280408164186
1638,-0.0066980247222447,-0.005992791690958229,-0.007741504722986209,-0.009570889198705329
1639,-0.0058585149355939,-0.004538904634230179,-0.012023603544763967,-0.006815920802463377
1640,-0.0075858960279915994,-0.012073938170424563,-0.013732202252743478,-0.01051828703703703
1641,-0.0048797322904288,-0.012938165687716621,-0.007594359036762194,-0.006100354463143481
1642,-0.0044867321795998,-0.001439680555784648,-0.010189054856908603,-0.011997600240610761
1643,-0.00234514937465135,-0.009651760101360762,-0.010436913985103475,-0.00645102438849959
1644,-0.0112163862521193,-0.008727240154750876,-0.010701873295239517,-0.010594633538150561
1645,-0.0096690540830622,-0.011980089355089343,-0.007311051395328276,-0.015316994095696541
1646,0.0,-0.009776685217785953,-0.01644549493258322,-0.010927220329199634
1647,-0.0111895963336358,-0.012400968771260635,-0.01053277949146369,-0.009475570802136592
1648,-0.0033884756154130497,-0.013179731842231843,-0.006647679210637348,-0.010355102303223545
1649,-0.0014143997822106,-0.00815608080478621,-0.009670522504363652,-0.010843738837068016
1650,-0.0119086319823707,-0.005400805757661602,-0.010589688913120402,-0.012126860351151646
1651,-0.00523271980315315,-0.011151558441558414,-0.009481451702874791,-0.01641038474078177
1652,-0.00889499294985065,-0.007552383253470789,-0.003570735516901534,-0.011502521270015064
1653,-0.0088006674500482,-0.006708301970801973,-0.012773415969820892,-0.010439595512261557
1654,-0.0105777064654938,-0.01340327261544983,-0.01519025863842044,-0.004127250696145085
1655,-0.0034624719822088,-0.007881053904101543,-0.008027734777136109,-0.009156068506534089
1656,-0.0096690540830622,-0.012927004811181184,-0.012337294446922602,-0.0044432771816652235
1657,-0.0058757675395991,-0.010311260603637032,-0.009500246761299659,-0.008368710271111142
1658,-0.0109279550600196,-0.013514995712696404,-0.011453841119081636,-0.011862488230536282
1659,-0.01003810952085725,-0.007141015223366411,-0.013058565780740132,-0.00899579572713928
1660,-0.0068918735585401,-0.014931849177608203,-0.009573465416372823,-0.01663508882836008
1661,-0.0120518787555649,-0.006815920802463377,-0.013720651559866556,-0.008815934809000732
1662,-0.0039528276114929,-0.010355102303223545,-0.013732202252743478,-0.002846008212812629
1663,-0.01027381241445245,-0.00622729287841485,-0.012575290054291276,-0.008607150510093059
1664,-0.0084949751341739,-0.0119111667763825,-0.006451990889154433,-0.0011063151652216524
1665,0.0,-0.012377201706496345,-0.011615615004673174,-0.009313650009005109
1666,-0.0046646748500815,-0.010364110367297452,-0.009214971080545063,-0.005973078137513074
1667,-0.0109594236592194,-0.008864084803434757,-0.01338698506484338,-0.008761015610790644
1668,-0.0022002774653806997,-0.00680192793244329,-0.010526323449607758,-0.00793448821823678
1669,-0.0102110637596986,-0.007023525276817648,-0.012599107232986333,-0.015256442032110573
1670,-0.006031350258083049,-0.00961699798912146,-0.012019051060176537,-0.012876160307688083
1671,-0.0119067513368983,-0.004127250696145085,-0.013230788611740991,-0.00888292427901019
1672,-0.00903839566351295,-0.0025474759246913448,-0.01211341536096704,-0.006957624323549516
1673,-0.0137254901960784,-0.011891719341364997,-0.0069132706677092134,-0.00815608080478621
1674,-0.0068333468265336,-0.010364110367297452,-0.008758783384080121,-0.006817919037082193
1675,-0.0098435548835542,-0.0047854445993526645,-0.01052106439240727,-0.010505743314171591
1676,-0.01019170626725855,-0.011265452237294792,-0.010701873295239517,-0.008262307567758326
1677,-0.0141562403095141,-0.011370292019381528,-0.008618733946117299,-0.011240572794844784
1678,-0.01195771169036945,-0.010927220329199634,-0.009799740530185192,-0.01607839046845415
1679,-0.00415770021473895,-0.01001342101795271,-0.010809361649955426,-0.010602787788341197
1680,-0.0060353248018778,-0.011359321482064276,-0.011088413341312154,-0.007216438264747705
1681,-0.009517913318887551,-0.008647990475847134,-0.012051713176130265,-0.004830745600046113
1682,-0.00388367752968935,-0.0065703783654935,-0.010701873295239517,-0.005578135356706815
1683,-0.0090193925050674,-0.008864084803434757,-0.005866106846307978,-0.01577509538457142
1684,-0.0037324912745666503,-0.00996719591585488,-0.016429476417596255,-0.003781545598158048
1685,-0.0084949751341739,-0.0032325588388176507,-0.010701873295239517,-0.003924860317511021
1686,-0.01329277180481585,-0.01129252481376207,-0.009130216002670923,-0.010051684547303742
1687,-0.0082580883143771,-0.005629020427070107,-0.01604447358904739,-0.011265452237294792
1688,-0.0054797118296097,-0.011715572421772286,-0.013058565780740132,-0.009776685217785953
1689,-0.0006840763273885,-0.00961699798912146,-0.011736128869992266,-0.005546487747145641
1690,-0.0081286266384305,-0.013782482419863247,-0.010198257006151762,-0.012413173627157707
1691,-0.0068918735585401,-0.005710235690235661,-0.017327921657877058,-0.01001342101795271
1692,-0.00563201480753505,-0.014364057883618248,-0.012686261601403612,-0.012063770538146754
1693,-0.01003810952085725,-0.00815608080478621,-0.010420078763828763,-0.006640120152075822
1694,-0.010279163466111348,-0.007974160104151758,-0.008027734777136109,-0.007980653416461125
1695,-0.004449580620014,-0.008815934809000732,-0.008782251602564156,-0.01051828703703703
1696,-0.006524270088978,-0.005997809725735256,-0.00762801758672735,-0.00581395068540437
1697,-0.002496025305264,-0.010574026424081671,-0.014383453806590861,-0.01298381109071738
1698,-0.0075234884863444,-0.004849269165852852,-0.013807408749263683,-0.013012878036959198
1699,-0.0041815555416761995,-0.004621197707462478,-0.006892863712135031,-0.0053321147008649344
1700,-0.0079027739244248,-0.009141459338820546,-0.006748957489698233,0.0015967032845948682
1701,-0.0068582060164551,-0.012696599533201399,-0.013230788611740991,-0.004851939808049581
1702,-0.0076267466424740004,-0.005400805757661602,-0.011191753798622563,-0.007141015223366411
1703,-0.0003619398233759507,-0.011400482130672088,-0.012653547242593252,-0.0017720411667890967
1704,-0.00947021089982125,-0.004888554050116567,-0.007150390082763275,-0.005497177301177124
1705,-0.007693424346356999,-0.01414009350149958,-0.009214971080545063,-0.014902771170628326
1706,-0.0054380384749405,-0.006957624323549516,-0.011790382966571821,-0.0047854445993526645
1707,-0.01078473774298305,-0.013850088183421538,-0.01265209643747467,-0.006130302677268826
1708,-0.0112735955598464,-0.008293901963277093,-0.012291062905774836,-0.012078839971048165
1709,-0.01326405569053225,-0.007538506120956558,-0.013331736370797199,-0.006455264550264562
1710,-0.012195395683514399,-0.0052772814111144845,-0.012075101470122106,-0.006815920802463377
1711,-0.0063981994100258,-0.006815920802463377,-0.009214971080545063,-0.00909795772632111
1712,-0.0112163862521193,-0.005546487747145641,-0.006127785729965848,-0.008727240154750876
1713,-0.008998864697394,-0.01222048612232155,-0.010436913985103475,-0.007047406312123038
1714,-0.0082580883143771,-0.005710235690235661,-0.00785906243417245,-0.011007346441897173
1715,-0.0112163862521193,-0.008402729393850103,-0.01047076857037528,-0.01170076558577083
1716,-0.0004364591382434,-0.005888740857768135,-0.010642490842490845,-0.007829476111569936
1717,-0.00736121854787705,-0.014521160534261529,-0.009390498792033481,-0.01145105548845523
1718,-0.0076951951951952,-0.00645102438849959,-0.015778081171284312,-0.006342064594356276
1719,-0.00772738288623365,-0.007270192350825048,-0.013397062289562278,-0.009485932273432987
1720,-0.0103430682283554,-0.006708301970801973,-0.013084987136467788,-0.00996719591585488
1721,-0.0107581954538049,-0.01176703820333212,-0.008782251602564156,-0.0035520624454784544
1722,-0.00017535361125105,-0.012437276871263364,-0.008906386504137937,-0.002895557437613874
1723,-0.007659756804272,-0.004238618336045611,-0.013051589314573835,-0.011007346441897173
1724,-0.0060353248018778,-0.011419691525812362,-0.011595564158905256,-0.012876160307688083
1725,-0.0122702589807853,-0.013302635439148974,-0.012343247270227573,-0.012177590587006987
1726,-0.006579808803158499,-0.010797431321770821,-0.011088413341312154,-0.005633118891895689
1727,-0.0057402828705468,-0.008008544788351862,-0.011528189989771325,-0.010364110367297452
1728,-0.0055186667042923495,-0.011238379660827514,-0.017784351660463764,-0.013909218963906463
1729,-0.0031577226123572504,-0.011952777591610543,-0.0137437529456204,-0.00645102438849959
1730,-0.00729159144221885,-0.006815920802463377,-0.008531889404787121,-0.011814323037731108
1731,-0.004763030966239449,-0.005983448714721659,-0.009699285545210672,-0.006815920802463377
1732,-0.00858224433655705,-0.011969343410534308,-0.015062804590420968,-0.008043956043956062
1733,-0.0104796160034766,-0.013636948719646396,-0.006394851054877011,-0.005200303067994301
1734,-0.00584135271635265,-0.009497400482197335,-0.009500246761299659,-0.00508158871564221
1735,-0.0088239108009233,-0.011843101651469703,-0.007150390082763275,-0.010843738837068016
1736,-0.0119067513368983,-0.009549036199344286,-0.0089347600938747,-0.006511058439301401
1737,-0.0028411711400904,-0.009952815385615519,-0.011595564158905256,-0.008157280408164186
1738,-0.00454140705997705,-0.005507008099566561,-0.009700650415189605,-0.010574026424081671
1739,-0.00509682087809635,-0.004888554050116567,-0.009926051902242376,-0.004305569189003079
1740,-0.0010575891255999,-0.011330050536250406,-0.015090842367187064,-0.012177590587006987
1741,-0.01098412015494215,-0.00515660278704224,-0.009093881046474399,-0.004580518533384308
1742,-0.01036658601924135,-0.012604565969533592,-0.011317617211033474,-0.0043363714417636095
1743,-0.0035283975283976,-0.006957624323549516,-0.009285144687428196,-0.006183041027262144
1744,-0.0039528276114929,-0.004888554050116567,-0.009147645997281247,-0.011983274157962262
