draw,alternative_full_delta_nap,alternative_paired_delta_nap,original_paired_delta_nap,paired_primary_estimate_change,paired_selection_change
251,-0.006840141933165952,-0.002968031994421097,-0.004947646356705049,0.001979614362283952,0.0
252,0.0,0.0,0.0006971613202932589,-0.0006971613202932589,0.0
253,0.0,-0.005821489871474003,-0.008325756487521142,0.0025042666160471384,0.0
254,-0.0058884076743339064,0.0,0.0,0.0,0.0
255,0.0,0.0,-0.008836778357940452,0.008836778357940452,0.0
256,0.0,0.0,0.0,0.0,0.0
257,-0.0049936798975607,0.0,-0.0004281210543259917,0.0004281210543259917,0.0
258,0.0,0.0,-0.0004281210543259917,0.0004281210543259917,0.0
259,0.0,0.0,0.0,0.0,0.0
260,-0.0023736245895387004,0.0,-0.008347854554759802,0.008347854554759802,0.0
261,-0.0045114942528735,0.0013911415808564032,-0.0021566733108516565,0.0035478148917080597,0.0
262,0.0,0.0,-0.004326996905696309,0.004326996905696309,0.0
263,-0.0052921106362478,0.0,-0.001591696554344454,0.001591696554344454,0.0
264,0.0,0.0,0.0,0.0,0.0
265,0.0,-0.005327964519141001,-0.0036341553445626007,-0.0016938091745784005,0.0
266,-0.0049936798975607,0.0,-0.0021296421794524505,0.0021296421794524505,0.0
267,-0.0018624122242542965,-0.00040647425622950065,-0.0005290182820666,0.00012254402583709937,0.0
268,-0.001085636843830895,-0.0003427963244512508,-0.0015255231808830975,0.0011827268564318467,0.0
269,-0.0009292031669757041,0.0,-0.006464046863878137,0.006464046863878137,0.0
270,-0.005864197530864243,-0.009140241153263898,-0.008812999964763802,-0.0003272411885000964,0.0
271,-0.0016543736529791506,-0.0027560745320061005,-0.00496075414950985,0.0022046796175037497,0.0
272,0.0,-0.0009272159392444135,-0.0017490894387146468,0.0008218734994702333,0.0
273,-0.006046390993340745,-0.004867137643776949,-0.00016453498537968847,-0.0047026026583972605,0.0
274,-0.00016453498537968847,-9.338468583355072e-05,-0.0006114130434782504,0.0005180283576446997,0.0
275,0.0006657451777772518,0.0,-0.0036188811188810066,0.0036188811188810066,0.0
276,0.004219415247233299,0.0,-0.0009781107523204012,0.0009781107523204012,0.0
277,-0.0071503122606258445,0.0,0.0,0.0,0.0
278,0.0,-0.0010745607150143069,-0.00469895255269245,0.0036243918376781432,0.0
279,-0.0011584249084248058,-0.005821489871474003,-0.003335113960113739,-0.002486375911360264,0.0
280,-0.0005792124542124029,-0.008021891786679898,-0.003307007829825445,-0.004714883956854453,0.0
281,-0.0008958432871476046,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0
283,-0.0027808877306133573,-9.338468583355072e-05,-0.0046701675908251495,0.004576782904991599,0.0
284,0.0,0.0,0.0,0.0,0.0
285,0.0,-0.002655933062880301,-0.009429374366375502,0.006773441303495201,0.0
286,-0.0029695856559634,0.0,-0.0008848876577408973,0.0008848876577408973,0.0
287,0.0,0.0,-0.0012484304066453997,0.0012484304066453997,0.0
288,0.0,-0.0041801536755099455,-0.0017490894387146468,-0.002431064236795299,0.0
289,-0.0095140515222481,-0.00025588052185944975,0.0,-0.00025588052185944975,0.0
290,-0.0061960856560752,0.0,0.0,0.0,0.0
291,-0.0045731979445338515,0.0,0.0,0.0,0.0
292,-0.0026069561458578056,0.0,0.0,0.0,0.0
293,0.0,0.0,-0.004078525641025552,0.004078525641025552,0.0
294,0.0,-0.0036015800231783504,-0.00026150445558335064,-0.0033400755675949997,0.0
295,-0.009576800216197648,-0.00026086051656975,-0.00469895255269245,0.0044380920361227,0.0
296,0.0,0.0,-0.00010835127809180611,0.00010835127809180611,0.0
297,0.0,0.0,0.0,0.0,0.0
